"Participant","Recruitment","Condition","Experiment_StartDate","Experiment_Duration","Browser_Version","Mobile","Platform","Screen_Width","Screen_Height","Reward","Gender","Age","Education","Discipline","Student","Ethnicity","Country","Experiment_Enjoyment","Experiment_Feedback","Accuracy_Respiratory_A","Accuracy_Gastric_Q8","Accuracy_ColonBladder_Q1","Accuracy_Respiratory_Q1","Accuracy_State_Q3","Accuracy_Genital_A","Accuracy_Cardiac_Q1","Accuracy_Gastric_Q2","Accuracy_ColonBladder_Q3","Accuracy_ColonBladder_Q5","Accuracy_Gastric_Q5","Accuracy_State_Q4","Accuracy_ColonBladder_Q2","Accuracy_Gastric_Q1","Accuracy_ColonBladder_Q4","Accuracy_Gastric_Q6","Accuracy_SkinThermo_Q2","Accuracy_SkinThermo_Q1","Accuracy_State_Q5","Accuracy_Cardiac_Q2","Accuracy_SkinThermo_Q3","Accuracy_Genital_Q2","Accuracy_Gastric_Q4","Accuracy_Genital_Q1","Accuracy_Gastric_Q7","Accuracy_Gastric_Q3","Accuracy_State_Q1","Accuracy_SkinThermo_Q4","Accuracy_State_Q2","Sexual_ColonBladder_Q2","Sexual_State_Q3","Sexual_State_Q5","Sexual_State_A","Sexual_State_Q4","Sexual_SkinThermo_Q3","Sexual_Genital_Q2","Sexual_Gastric_Q2","Sexual_Respiratory_Q1","Sexual_Cardiac_Q1","Sexual_SkinThermo_Q2","Sexual_State_Q1","Sexual_Gastric_Q1","Sexual_SkinThermo_Q1","Sexual_Genital_Q1","Sexual_ColonBladder_Q1","Sexual_State_Q2","Nociception_ColonBladder_Q1","Nociception_ColonBladder_Q2","Nociception_State_Q2","Nociception_SkinThermo_Q1","Nociception_Cardiac_Q1","Nociception_Respiratory_Q1","Nociception_Respiratory_Q2","Nociception_ColonBladder_A","Nociception_SkinThermo_Q2","Nociception_Gastric_Q1","Nociception_Genital_Q2","Nociception_Genital_Q1","Nociception_SkinThermo_Q3","Nociception_Cardiac_Q2","Nociception_State_Q1","Confusion_ColonBladder_A","Confusion_Gastric_Q1","Confusion_State_Q1","Confusion_Respiratory_Q1","Confusion_ColonBladder_Q1","Confusion_Gastric_Q2","Confusion_Genital_Q1","Confusion_Cardiac_Q1","Confusion_SkinThermo_Q1","Confusion_State_Q2","Anxious_Cardiac_Q1","Anxious_State_Q5","Anxious_Genital_Q1","Anxious_State_Q1","Anxious_ColonBladder_Q1","Anxious_State_Q4","Anxious_SkinThermo_A","Anxious_State_Q3","Anxious_SkinThermo_Q1","Anxious_SkinThermo_Q4","Anxious_SkinThermo_Q3","Anxious_State_Q2","Anxious_Respiratory_Q1","Anxious_Gastric_Q1","Anxious_SkinThermo_Q2","Sensitivity_State_Q1","Sensitivity_SkinThermo_Q6","Sensitivity_SkinThermo_Q1","Sensitivity_Gastric_A","Sensitivity_Respiratory_Q7","Sensitivity_Cardiac_Q6","Sensitivity_Respiratory_Q5","Sensitivity_State_Q3","Sensitivity_Respiratory_Q1","Sensitivity_Cardiac_Q4","Sensitivity_Cardiac_Q5","Sensitivity_Cardiac_Q7","Sensitivity_Genital_Q2","Sensitivity_Gastric_Q2","Sensitivity_ColonBladder_Q3","Sensitivity_Respiratory_Q6","Sensitivity_SkinThermo_Q3","Sensitivity_Cardiac_Q3","Sensitivity_Gastric_Q1","Sensitivity_Respiratory_Q3","Sensitivity_Cardiac_A","Sensitivity_Respiratory_Q4","Sensitivity_Gastric_Q4","Sensitivity_SkinThermo_Q7","Sensitivity_Gastric_Q5","Sensitivity_State_Q4","Sensitivity_Genital_Q3","Sensitivity_Gastric_Q3","Sensitivity_Genital_Q1","Sensitivity_Cardiac_Q1","Sensitivity_ColonBladder_Q1","Sensitivity_SkinThermo_Q8","Sensitivity_ColonBladder_Q4","Sensitivity_State_Q2","Sensitivity_SkinThermo_Q4","Sensitivity_Cardiac_Q2","Sensitivity_State_Q5","Sensitivity_SkinThermo_Q2","Sensitivity_SkinThermo_Q5","Sensitivity_Gastric_Q6","Sensitivity_Respiratory_Q2","Sensitivity_ColonBladder_Q2"
"S696","prolific","Domains",2024-12-01 08:11:13,11.07625,"chrome 126.0.0","false","Chrome OS",1138,640,"Automatic","Female",56,"Bachelor","Political Science, Law",FALSE,"White","United States",4,"none..very cool!",0,6,5,3,6,0,3,5,3,3,3,5,6,5,4,4,5,4,4,3,6,3,5,6,1,2,6,4,6,4,5,6,6,6,6,6,4,6,6,4,6,4,5,6,4,6,5,0,6,5,0,0,1,0,6,2,6,6,5,0,6,6,4,0,0,0,3,0,3,3,1,5,0,3,6,5,6,0,6,5,1,6,6,4,6,5,5,4,0,6,4,3,3,4,6,2,6,6,6,4,6,5,6,2,6,5,6,4,6,3,6,6,6,5,5,4,4,6,6,4,6,4,6,6,6,4,4,6
"S501","prolific","Random",2024-11-22 08:40:28,31.4542666666667,"chrome 130.0.0","false","Windows 10",1280,585,"Automatic","Female",37,"Bachelor","Medicine, Pharmacy and Nursing",FALSE,"White","United Kingdom",0,NA,0,0,0,5,4,0,4,4,1,1,1,3,2,5,1,1,4,1,4,1,6,0,1,0,0,0,5,0,6,0,0,1,6,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,1,1,0,1,0,2,1,0,1,2,1,6,6,0,0,1,0,0,0,0,1,1,4,1,0,6,0,6,0,2,5,0,0,5,3,2,1,6,4,5,6,4,0,0,3,4,1,0,1,3,4,3,0,5,4,5,4,6,4,0,3,0,5,0,3,1,5,5,0,5,4,6,3,5,5,0,3,4,4
"S365","prolific","Random",2024-11-20 17:24:37,40.6498166666667,"chrome 131.0.0","false","Mac OS",1280,654,"Automatic","Female",21,"High school",NA,FALSE,"Mixed","United Kingdom",4,"n/a",0,2,3,4,3,0,4,2,0,2,4,4,4,6,6,2,4,3,4,3,6,2,4,5,2,5,5,1,5,4,4,5,6,4,1,5,5,4,5,5,5,2,5,4,4,5,4,3,4,3,2,0,0,0,4,3,4,5,4,1,4,6,2,2,2,1,2,3,2,4,2,5,1,3,5,2,4,0,5,6,3,1,5,3,6,5,3,3,4,6,4,4,4,5,3,1,4,4,4,6,5,3,5,4,6,4,6,1,4,4,2,5,2,6,4,3,1,2,4,4,5,4,5,5,4,6,3,4
"S170","prolific","Random",2024-11-19 14:36:40,9.59775,"firefox 132.0.0","false","Windows 10",1536,703,"Automatic","Male",35,"Bachelor","Engineering, Computer Science",FALSE,"Hispanic/Latino","United States",2,NA,0,6,2,4,6,0,3,6,3,6,0,6,3,6,3,0,1,3,3,0,4,0,0,6,0,3,6,4,6,0,3,5,6,6,0,4,1,5,4,1,6,2,5,5,0,6,2,0,3,0,0,0,0,0,4,3,3,4,5,0,0,6,0,3,0,1,0,0,0,3,3,0,2,0,6,0,6,0,3,3,1,0,3,3,3,2,5,0,6,6,2,0,5,5,1,0,6,2,4,4,4,1,4,0,3,1,6,6,0,4,0,6,3,4,0,0,2,4,0,5,5,5,1,3,0,4,3,6
"S380","prolific","Domains",2024-11-21 08:51:13,9.77683333333333,"edge-chromium 131.0.0","false","Windows 10",1912,920,"Automatic","Male",22,"Bachelor","Engineering, Computer Science",FALSE,"White","United States",4,NA,0,5,5,5,5,0,5,5,2,3,5,3,2,5,2,5,3,5,3,1,5,5,5,5,1,5,3,2,5,4,4,5,6,4,3,4,2,2,4,4,5,2,5,5,4,3,3,1,5,5,1,2,1,0,5,2,3,4,5,1,5,3,5,1,1,5,4,4,5,5,1,4,2,1,3,2,5,0,4,2,5,4,5,5,5,5,2,1,1,6,5,2,2,3,2,5,4,4,3,5,3,3,5,1,4,1,5,2,4,1,1,2,4,2,4,3,2,5,1,1,3,2,4,5,5,5,1,1
"S693","prolific","Dimensions",2024-12-01 06:11:38,10.4197666666667,"chrome 131.0.0","false","Windows 10",1280,593,"Return","Male",48,"Bachelor","Psychology, Neuroscience",TRUE,"White","United States",4,"N/A",3,4,4,3,3,0,3,3,3,3,2,4,3,2,2,2,3,3,3,3,4,3,2,3,2,3,4,3,3,3,4,3,2,3,2,3,3,4,2,2,4,3,3,3,4,4,3,2,3,3,3,4,4,0,3,3,3,2,4,3,3,6,2,2,4,4,2,3,4,3,2,2,3,4,3,2,4,3,3,4,3,3,3,3,3,3,4,3,3,3,5,3,4,4,4,3,3,3,3,3,4,3,2,4,2,3,3,5,3,2,3,3,2,2,3,3,4,2,2,3,3,2,4,3,4,2,4,4
"S061","prolific","Random",2024-11-19 09:51:51,10.8861166666667,"chrome 129.0.0","false","Mac OS",1210,703,"Automatic","Female",41,"Bachelor","Health, Social Care, and Education",FALSE,"White","United Kingdom",3,NA,0,2,4,4,5,0,5,5,1,3,1,5,2,4,2,2,4,4,4,6,3,3,1,4,5,1,5,1,6,1,3,3,6,4,1,3,2,2,2,1,4,1,2,3,1,4,2,0,6,1,3,3,5,0,2,1,2,2,5,3,4,6,2,2,4,2,1,1,5,1,2,6,1,1,6,2,6,0,5,5,2,6,6,6,6,1,6,1,2,6,5,2,2,5,5,2,1,5,2,3,1,1,1,5,2,4,6,2,1,4,1,6,3,4,2,4,2,4,1,6,6,6,6,4,1,3,3,2
"S601","prolific","Domains",2024-11-29 11:58:49,24.3292333333333,"edge-chromium 131.0.0","false","Windows 10",1912,920,"Automatic","Male",67,"High school",NA,FALSE,"White","United Kingdom",4,"Nothing",0,5,4,4,5,0,3,4,4,4,3,5,3,5,2,4,4,1,4,2,6,4,4,6,6,2,2,1,4,0,0,5,6,6,5,6,2,5,6,4,6,1,4,6,0,5,4,1,6,6,0,1,1,0,6,2,6,6,3,0,6,0,3,3,1,2,4,4,1,3,4,5,3,0,5,3,6,0,2,1,1,5,5,5,4,3,5,4,2,6,5,1,2,2,3,4,4,4,5,4,6,3,3,3,3,2,6,3,1,2,0,6,4,3,6,5,5,4,4,4,6,3,5,5,0,5,4,5
"S484","prolific","Dimensions",2024-11-22 03:27:16,9.85911666666667,"chrome 131.0.0","false","Mac OS",1920,1080,"Automatic","Female",18,"High school",NA,TRUE,"Hispanic/Latino","United States",4,NA,0,1,2,5,6,0,4,6,4,5,0,2,0,5,1,6,4,2,2,4,6,2,2,5,0,0,3,4,6,0,1,4,6,5,1,4,5,6,6,3,4,0,6,6,1,4,6,0,5,4,0,4,2,0,4,2,4,4,4,0,6,6,6,1,4,0,3,2,4,5,4,6,0,0,6,6,5,0,2,5,6,6,6,6,6,6,5,4,4,6,5,5,1,5,6,1,4,5,4,4,4,4,6,4,1,4,6,2,1,2,4,5,0,1,4,5,5,4,2,5,5,2,6,4,5,2,6,5
"S524","prolific","Random",2024-11-24 08:39:31,14.2211666666667,"firefox 124.0.0","false","Windows 10",1536,712,"Automatic","Male",52,"Bachelor","Sociology, Anthropology",FALSE,"White","United States",4,NA,0,2,4,5,4,0,5,5,4,2,4,1,1,6,1,5,5,3,5,4,6,2,4,6,0,1,5,1,5,0,2,5,6,5,1,6,1,4,3,1,5,0,2,5,1,4,4,0,5,3,1,0,1,0,4,2,4,6,4,1,2,6,1,1,2,0,4,2,4,3,4,6,0,1,6,0,5,0,1,2,1,1,5,3,4,2,5,0,2,6,4,0,1,1,4,3,1,2,5,3,6,2,5,5,2,4,6,3,1,4,6,6,1,3,6,3,4,4,5,5,5,3,4,3,1,2,5,5
"S733","prolific","Random",2024-12-02 04:13:33,16.2151333333333,"chrome 131.0.0","false","Mac OS",1440,812,"Automatic","Female",41,"Master","Medicine, Pharmacy and Nursing",FALSE,"Black","United States",4,NA,0,6,6,6,6,0,6,6,6,6,3,6,6,6,6,5,6,6,6,6,6,0,6,6,0,0,6,6,6,0,0,6,6,6,0,6,6,6,6,6,6,0,6,6,0,6,6,6,6,6,6,6,0,0,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,0,1,6,6,6,6,6,6,5,6,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"S240","prolific","Dimensions",2024-11-19 19:39:21,42.6591666666667,"edge-chromium 131.0.0","false","Windows 10",1358,642,"Return","Male",22,"High school",NA,FALSE,"Black","United Kingdom",4,NA,6,6,6,6,4,6,6,3,3,6,6,6,0,6,6,6,5,3,6,6,6,3,6,6,3,6,3,6,3,0,6,6,3,6,6,6,6,6,6,6,6,3,6,3,6,6,6,0,6,3,3,6,6,3,4,6,6,6,6,5,6,3,6,6,6,3,6,3,6,6,5,4,6,6,3,3,6,6,6,6,3,3,5,6,6,6,6,6,6,6,6,6,3,6,6,6,4,6,6,6,6,3,5,6,6,6,6,6,6,4,0,6,6,6,3,6,6,4,3,6,6,6,6,6,6,3,6,6
"S672","prolific","Dimensions",2024-11-30 13:48:05,10.7104333333333,"edge-chromium 131.0.0","false","Windows 10",1528,738,"Automatic","Female",27,"High school",NA,FALSE,"White","United Kingdom",2,NA,0,0,3,4,5,0,4,3,2,3,2,1,4,4,2,3,4,2,3,2,3,3,5,2,3,4,5,2,5,4,3,4,6,2,1,3,0,3,3,0,4,1,4,0,3,4,3,1,4,5,1,4,0,0,3,0,0,4,4,0,2,3,2,3,5,3,2,4,2,4,4,5,4,3,4,4,5,3,4,3,5,2,5,4,3,2,3,1,3,6,4,0,4,4,3,3,1,5,3,0,2,1,2,5,0,5,6,4,1,4,0,3,4,3,4,3,2,3,0,5,2,4,4,3,1,0,4,2
"S283","prolific","Dimensions",2024-11-19 20:55:26,15.27205,"edge-chromium 131.0.0","false","Windows 10",1358,642,"Automatic","Female",21,"High school",NA,FALSE,"Black","United Kingdom",4,NA,6,0,6,0,6,0,6,2,6,2,6,6,3,6,0,0,4,6,6,5,6,2,5,6,5,5,6,6,6,6,0,6,6,6,3,6,6,0,6,0,6,2,0,6,6,6,6,0,6,6,6,5,3,0,6,5,6,6,0,3,6,6,2,0,5,0,0,6,3,6,3,1,0,1,5,1,6,3,0,0,1,0,4,4,0,6,6,6,6,4,5,6,1,0,5,6,0,3,6,5,6,6,6,6,6,2,6,6,6,3,6,5,6,6,6,6,6,6,5,6,6,3,4,6,6,6,6,6
"S471","prolific","Domains",2024-11-21 20:42:54,10.28655,"chrome 130.0.0","false","Mac OS",1138,863,"Automatic","Female",26,"Bachelor","Arts and Humanities",FALSE,"White","United Kingdom",3,NA,0,5,6,0,5,0,0,4,4,6,2,2,1,1,3,5,0,5,2,0,5,4,5,4,0,3,4,5,4,5,3,4,6,5,4,4,3,5,4,1,4,1,4,2,5,2,0,0,3,2,0,0,0,0,2,1,2,2,2,0,4,6,3,0,0,0,4,3,0,1,5,1,4,0,2,5,3,0,2,0,0,1,0,2,4,1,0,1,1,6,1,0,5,3,1,0,0,0,0,0,4,0,0,0,0,1,6,0,0,4,0,1,0,0,1,0,0,5,4,0,1,1,1,2,2,0,0,0
"S606","prolific","Random",2024-11-29 14:19:29,8.46846666666667,"chrome 131.0.0","false","Windows 10",1600,739,"Automatic","Female",35,"Master","History, Archaeology",FALSE,"White","United Kingdom",3,NA,0,3,4,4,5,0,4,2,1,4,1,2,0,2,4,2,2,1,3,4,6,4,3,3,2,3,2,3,5,0,3,4,6,5,0,6,3,2,2,1,4,1,2,4,0,4,3,1,5,2,2,0,2,0,5,4,3,5,2,2,5,6,4,4,1,0,3,4,4,5,5,3,1,4,3,3,4,0,3,1,0,1,3,3,4,3,2,2,4,6,2,5,0,0,3,2,2,3,4,3,4,3,3,2,3,2,6,3,3,2,5,4,4,2,4,2,5,3,1,3,3,3,4,5,3,2,2,5
"S225","prolific","Domains",2024-11-19 18:02:31,21.22875,"chrome 130.0.0","false","Windows 10",1280,559,"Automatic","Female",67,"High school",NA,FALSE,"White","United Kingdom",4,NA,1,1,1,6,6,0,6,5,1,2,1,5,5,6,5,5,6,5,5,5,6,5,1,5,0,0,6,5,5,6,6,6,6,6,6,6,5,5,5,5,6,0,0,6,6,6,0,0,6,6,1,4,6,0,6,0,6,6,6,0,5,6,6,0,0,0,5,0,6,6,1,6,0,0,6,5,6,0,5,0,0,5,6,5,1,1,6,5,3,6,5,5,5,4,6,5,3,4,6,1,5,3,5,6,2,5,6,6,2,5,0,6,6,2,6,6,5,5,2,6,6,6,3,6,6,2,6,5
"S313","prolific","Random",2024-11-20 01:00:58,11.5522666666667,"chrome 131.0.0","false","Windows 10",1536,778,"Automatic","Male",19,"High school",NA,FALSE,"White","United States",4,NA,0,6,6,5,5,0,5,2,6,5,6,6,4,5,6,2,4,6,1,6,2,6,6,6,4,5,4,5,5,6,5,6,6,5,6,6,4,6,6,5,4,4,5,5,6,6,6,2,6,6,1,4,4,0,6,3,4,4,6,1,6,6,6,6,5,4,2,5,5,6,6,5,3,4,1,6,5,0,5,5,2,5,5,6,6,6,6,6,3,6,6,6,6,6,5,5,2,6,5,3,6,4,6,4,3,5,6,4,6,3,0,6,6,2,6,3,5,5,6,1,5,5,6,4,4,2,5,6
"S483","prolific","Random",2024-11-22 03:19:52,7.63708333333333,"chrome 131.0.0","false","Windows 10",1920,963,"Automatic","Male",38,"Master","Health, Social Care, and Education",FALSE,"White","Australia",4,NA,0,4,5,3,5,0,3,3,4,2,5,4,1,2,1,1,3,4,4,4,5,5,2,5,3,5,4,2,4,2,4,4,4,4,6,4,4,4,4,2,4,2,4,4,3,5,4,1,4,2,3,5,4,0,4,5,1,1,5,4,4,6,2,2,4,2,1,2,5,2,4,5,2,2,2,3,4,0,2,4,2,4,3,4,4,5,3,2,2,3,3,4,5,3,3,2,3,2,2,2,5,5,2,4,3,2,2,2,3,2,5,3,2,3,2,4,3,3,5,2,2,5,3,2,5,4,4,4
"S473","prolific","Dimensions",2024-11-21 20:45:10,13.9286,"chrome 131.0.0","false","Mac OS",1512,823,"Automatic","Male",29,"Master","Psychology, Neuroscience",TRUE,"White","United Kingdom",2,NA,0,1,1,5,6,0,4,6,0,1,5,4,5,6,5,1,6,6,6,4,3,3,4,6,0,5,6,4,6,0,5,4,6,5,0,4,0,0,0,0,6,0,0,6,0,4,1,2,6,5,0,4,2,0,6,2,6,6,5,0,6,6,6,4,4,0,4,1,5,6,5,6,4,6,4,6,6,0,0,2,0,4,5,4,6,2,3,0,6,6,5,2,3,6,6,0,5,3,5,5,5,4,6,3,5,4,6,0,2,6,6,5,1,5,6,3,5,4,1,1,6,3,2,6,4,4,4,2
"S383","prolific","Random",2024-11-21 10:28:44,29.3284833333333,"firefox 132.0.0","false","Windows 10",2560,1279,"Automatic","Female",30,"High school",NA,FALSE,"Black","United States",4,NA,0,6,0,3,1,0,2,0,0,6,3,3,1,4,4,5,0,1,3,5,6,3,6,3,3,0,2,5,2,2,0,3,6,6,0,4,0,2,3,2,6,0,3,4,0,3,0,0,5,2,2,0,0,0,5,4,4,6,2,3,4,6,0,3,2,0,0,3,0,3,4,5,0,0,4,0,5,0,0,4,6,0,3,5,3,6,5,2,2,6,2,4,3,1,2,0,0,4,2,3,0,4,3,3,3,2,6,1,5,6,0,6,3,2,3,2,6,0,2,3,4,4,3,2,4,2,3,3
"S171","prolific","Domains",2024-11-19 14:39:37,14.9952833333333,"chrome 130.0.0","false","Windows 10",1536,703,"Automatic","Female",50,"Bachelor","Arts and Humanities",FALSE,"White","United States",4,NA,0,5,5,5,5,0,4,5,2,4,5,5,5,5,5,4,5,5,5,5,5,5,4,5,5,5,5,1,5,4,1,5,6,1,1,5,2,4,5,4,6,2,5,6,4,6,5,0,5,5,0,0,0,0,5,3,5,5,5,0,5,6,6,2,0,5,4,4,4,4,4,5,1,5,5,5,5,0,0,5,2,2,6,5,2,5,5,4,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,6,5,6,2,5,5,6,5,5,5,5,4,5,5,5,4,5,5,6,5,5,5
"S743","prolific","Dimensions",2024-12-02 10:13:30,25.8173166666667,"edge-chromium 130.0.0","false","Windows 10",1528,740,"Automatic","Female",24,"Master","Engineering, Computer Science",FALSE,"South Asian","United Kingdom",3,"n/a",0,3,4,3,5,0,3,3,4,4,2,3,2,5,2,4,4,4,3,4,3,2,4,3,1,2,4,4,5,0,2,4,6,5,0,3,5,4,4,1,4,1,2,4,0,4,3,2,5,5,2,2,4,0,4,4,4,3,4,1,5,6,5,3,2,1,5,1,4,3,4,4,3,0,2,3,5,0,2,3,3,3,2,4,4,3,5,3,4,6,4,2,2,3,3,3,3,3,1,3,3,2,3,3,4,3,6,3,4,3,2,5,1,3,3,4,4,4,0,4,4,3,4,4,2,4,4,1
"S284","prolific","Dimensions",2024-11-19 21:01:04,33.0139333333333,"chrome 131.0.0","false","Windows 10",1536,727,"Automatic","Male",34,"Master","Engineering, Computer Science",TRUE,"Black","United Kingdom",4,"N/A",1,5,4,5,6,4,4,5,3,5,5,4,1,5,4,6,2,5,5,5,6,5,4,2,5,5,5,4,6,0,5,4,4,4,2,0,5,3,4,3,6,4,5,4,5,5,2,0,5,3,1,5,2,0,5,5,5,5,3,5,5,6,5,5,5,2,3,3,4,5,4,5,3,4,5,4,4,2,4,4,1,2,4,4,5,5,4,5,5,6,5,5,4,4,5,5,5,4,5,5,5,5,2,2,5,4,5,5,2,3,3,5,5,5,5,5,5,5,4,4,5,5,5,5,2,6,5,4
"S349","prolific","Domains",2024-11-20 13:06:19,15.9970333333333,"safari 17.0.0","false","null",1540,700,"Automatic","Male",44,"High school",NA,FALSE,"White","United Kingdom",4,NA,0,4,6,6,6,0,4,6,1,6,0,5,6,6,4,5,5,4,6,0,6,5,4,6,0,5,6,5,6,0,2,4,6,6,0,6,2,6,6,0,6,0,2,6,0,6,4,0,6,4,0,0,0,0,6,0,6,6,6,0,5,6,4,4,0,0,4,6,0,5,1,5,0,0,6,4,4,0,5,0,0,4,6,5,0,6,5,4,0,6,2,4,5,4,2,0,6,5,5,5,0,4,5,4,4,4,6,5,0,0,0,6,5,0,6,5,6,6,0,5,6,5,5,5,0,2,4,6
"S186","prolific","Dimensions",2024-11-19 15:43:04,16.7803666666667,"chrome 131.0.0","false","Windows 10",1536,695,"Automatic","Male",19,"High school",NA,TRUE,"White","United Kingdom",2,NA,0,4,2,3,6,0,4,5,2,4,4,4,4,5,4,4,4,5,4,4,5,6,4,6,5,4,5,3,5,1,4,5,6,4,2,5,4,4,4,4,5,4,4,4,1,4,4,2,5,6,2,3,4,0,5,2,3,5,2,2,4,6,1,3,4,3,1,4,4,4,4,3,3,3,4,2,3,0,4,4,3,2,3,4,4,2,3,4,4,6,3,5,5,3,3,3,5,5,4,4,3,3,4,4,4,2,6,3,5,4,3,4,3,2,5,3,4,3,1,3,4,2,4,3,5,3,3,4
"S072","prolific","Random",2024-11-19 10:11:36,13.0292666666667,"chrome 109.0.0","false","Windows 10",1366,657,"Automatic","Female",41,"Master","Business, Economics",FALSE,"South Asian","United Kingdom",4,NA,0,4,3,3,5,0,3,4,1,3,4,3,5,3,5,4,4,1,1,4,6,0,6,6,1,3,5,1,4,2,5,5,6,6,1,5,3,5,5,3,5,0,5,6,2,0,3,0,4,3,0,0,0,0,5,0,4,5,5,0,4,6,5,3,1,2,4,4,1,1,4,6,2,0,2,2,6,0,4,5,0,1,5,4,3,2,2,2,1,6,4,1,3,2,2,3,3,4,2,1,5,3,5,4,1,3,6,5,2,1,1,6,2,2,2,4,5,5,1,2,6,5,5,5,5,1,3,5
"S651","prolific","Domains",2024-11-30 12:21:59,11.3105666666667,"chrome 131.0.0","false","Windows 10",1536,833,"Automatic","Female",62,"Bachelor","Literature, Languages",FALSE,"White","United Kingdom",4,NA,0,3,5,5,4,0,5,2,2,4,2,5,2,2,2,2,4,2,5,3,4,1,4,4,3,2,4,2,4,0,2,5,6,4,2,3,3,2,4,2,4,2,2,4,1,5,3,0,5,4,1,3,2,0,3,0,3,2,4,0,5,6,2,4,2,4,4,2,2,3,3,5,1,1,5,3,5,0,3,3,3,3,5,5,3,3,5,2,2,6,4,2,1,2,4,4,1,4,3,3,5,4,4,4,3,4,6,4,2,4,0,5,2,3,2,4,4,5,4,4,5,2,5,2,0,2,3,3
"S623","prolific","Domains",2024-11-29 17:12:47,31.8020333333333,"chrome 131.0.0","false","Windows 10",1280,593,"Return","Female",28,"Master","Engineering, Computer Science",FALSE,"Black","United Kingdom",4,"Nothing",3,6,4,5,5,5,5,6,5,6,5,6,6,5,5,6,6,6,5,5,5,5,5,6,5,6,5,6,4,4,5,6,6,6,5,5,5,6,5,6,5,5,6,5,6,6,6,6,6,5,6,4,5,6,5,5,6,5,6,5,5,5,6,5,6,5,5,5,6,6,6,5,6,6,5,6,6,6,5,5,1,5,6,6,5,5,5,4,5,6,6,5,5,5,5,6,5,5,6,5,6,5,6,6,6,6,6,6,5,5,6,6,5,6,6,5,5,6,5,5,6,6,5,6,5,6,6,6
"S328","prolific","Random",2024-11-20 08:00:30,11.2407833333333,"firefox 132.0.0","false","Windows 10",1366,635,"Return","Female",33,"Master","Engineering, Computer Science",TRUE,"Black","United States",4,"its was a great one. thank you.",4,5,1,3,3,5,3,5,3,3,4,5,3,3,5,6,6,3,5,2,1,3,2,3,4,3,4,4,2,2,1,2,3,6,2,2,4,4,3,3,3,3,3,5,2,3,3,4,6,5,2,5,5,2,3,1,3,2,6,5,6,3,3,2,3,3,5,2,5,3,2,5,3,2,6,4,3,4,5,3,2,2,3,4,3,3,5,3,5,6,5,3,4,4,4,3,5,5,5,1,5,3,4,3,4,3,5,4,1,3,3,6,4,4,3,4,3,2,5,3,3,4,5,4,1,6,4,3
"S395","prolific","Dimensions",2024-11-21 12:04:16,9.97856666666667,"chrome 131.0.0","false","Mac OS",1470,832,"Automatic","Female",21,"Bachelor","Medicine, Pharmacy and Nursing",TRUE,"Mixed","United Kingdom",NA,NA,0,5,4,4,5,0,6,5,0,4,5,5,6,4,6,4,5,4,1,2,2,6,6,6,0,1,6,5,6,2,5,6,6,6,3,5,6,6,5,2,6,2,5,6,4,6,1,1,6,3,4,6,6,0,6,4,5,5,6,6,6,6,6,3,4,1,2,4,6,3,3,6,0,1,6,2,6,0,5,4,5,3,5,6,4,6,6,6,6,6,5,4,2,4,3,6,2,6,6,6,3,2,5,6,6,6,6,5,4,5,2,6,2,4,3,6,4,6,1,5,6,6,4,4,6,5,5,5
"S081","prolific","Random",2024-11-19 10:55:58,9.51495,"chrome 129.0.0","false","Windows 10",1280,559,"Automatic","Female",28,"Master","Psychology, Neuroscience",TRUE,"White","United Kingdom",3,NA,0,6,5,4,4,0,2,5,3,5,5,5,2,6,4,4,5,4,5,5,5,0,5,4,1,6,5,5,5,5,5,5,6,5,1,5,1,5,5,3,5,1,6,5,1,4,4,1,5,5,1,2,2,0,5,5,3,5,5,5,5,6,5,5,2,4,1,4,1,4,3,6,0,4,5,5,5,0,5,5,5,5,5,4,5,5,2,4,4,6,5,5,4,3,4,2,5,5,5,5,5,3,6,4,5,4,6,5,5,5,6,6,1,6,3,5,4,5,4,3,6,3,5,4,5,6,5,4
"S381","prolific","Random",2024-11-21 09:27:55,8.10033333333333,"chrome 131.0.0","false","Windows 10",1366,607,"Automatic","Female",51,"Bachelor","Arts and Humanities",FALSE,"White","United States",4,"This was interesting - thanks! ",0,0,6,6,6,0,4,0,0,6,6,3,0,0,0,6,5,3,6,0,6,3,6,6,0,5,5,6,3,0,6,2,6,6,4,6,5,6,6,6,5,0,6,6,0,3,0,0,6,3,0,0,0,0,6,0,1,2,6,0,2,6,5,6,2,4,6,5,0,1,2,6,0,2,4,0,6,0,6,6,0,6,6,6,2,6,3,0,3,6,3,3,0,5,2,1,4,3,2,1,6,2,6,2,0,5,6,2,0,6,0,6,1,1,0,0,3,6,0,2,6,3,2,6,0,2,2,4
